report_date,load_time,load_type,load_weight,dropoff_site
2021-01-08,2021-01-08 01:43:00.000000 UTC,GARBAGE COLLECTIONS,18940.0,TDS LANDFILL
2021-01-08,2021-01-08 01:54:00.000000 UTC,GARBAGE COLLECTIONS,17800.0,TDS LANDFILL
2021-01-08,2021-01-08 01:39:00.000000 UTC,GARBAGE COLLECTIONS,13200.0,TDS LANDFILL
2021-01-08,2021-01-08 01:18:00.000000 UTC,GARBAGE COLLECTIONS,11560.0,TDS LANDFILL
2021-01-08,2021-01-08 01:55:00.000000 UTC,GARBAGE COLLECTIONS,15380.0,TDS LANDFILL
2021-01-08,2021-01-08 01:30:00.000000 UTC,GARBAGE COLLECTIONS,16080.0,TDS LANDFILL
2021-01-08,2021-01-08 01:55:00.000000 UTC,GARBAGE COLLECTIONS,17240.0,TDS LANDFILL
2021-01-08,2021-01-08 02:30:00.000000 UTC,GARBAGE COLLECTIONS,8300.0,TDS LANDFILL
2021-01-08,2021-01-08 01:58:00.000000 UTC,GARBAGE COLLECTIONS,19280.0,TDS LANDFILL
2021-01-08,2021-01-08 01:41:00.000000 UTC,GARBAGE COLLECTIONS,17240.0,TDS LANDFILL
2021-01-08,2021-01-08 01:59:00.000000 UTC,GARBAGE COLLECTIONS,19160.0,TDS LANDFILL
2021-01-08,2021-01-08 12:00:00.000000 UTC,LITTER,4480.0,TDS LANDFILL
2021-01-08,2021-01-08 12:00:00.000000 UTC,LITTER,1940.0,TDS LANDFILL
2021-01-08,2021-01-08 12:49:00.000000 UTC,GARBAGE COLLECTIONS,24180.0,TDS LANDFILL
2021-01-08,2021-01-08 01:11:00.000000 UTC,GARBAGE COLLECTIONS,19480.0,TDS LANDFILL
2021-01-08,2021-01-08 03:03:00.000000 UTC,GARBAGE COLLECTIONS,24420.0,TDS LANDFILL
2021-01-08,2021-01-08 12:14:00.000000 UTC,GARBAGE COLLECTIONS,20700.0,TDS LANDFILL
2021-01-08,2021-01-08 03:05:00.000000 UTC,GARBAGE COLLECTIONS,7080.0,TDS LANDFILL
2021-01-08,2021-01-08 04:52:00.000000 UTC,GARBAGE COLLECTIONS,9320.0,TDS LANDFILL
2021-01-08,2021-01-08 03:03:00.000000 UTC,GARBAGE COLLECTIONS,22140.0,TDS LANDFILL
2021-01-08,2021-01-08 03:31:00.000000 UTC,GARBAGE COLLECTIONS,27340.0,TDS LANDFILL
2021-01-08,2021-01-08 04:29:00.000000 UTC,GARBAGE COLLECTIONS,20660.0,TDS LANDFILL
2021-01-08,2021-01-08 03:37:00.000000 UTC,GARBAGE COLLECTIONS,17880.0,TDS LANDFILL
2021-01-08,2021-01-08 02:40:00.000000 UTC,GARBAGE COLLECTIONS,24900.0,TDS LANDFILL
2021-01-08,2021-01-08 02:42:00.000000 UTC,GARBAGE COLLECTIONS,25620.0,TDS LANDFILL
2021-01-08,2021-01-08 02:36:00.000000 UTC,GARBAGE COLLECTIONS,9760.0,TDS LANDFILL
2021-01-08,2021-01-08 02:18:00.000000 UTC,GARBAGE COLLECTIONS,23400.0,TDS LANDFILL
2021-01-08,2021-01-08 03:20:00.000000 UTC,GARBAGE COLLECTIONS,19280.0,TDS LANDFILL
2021-01-08,2021-01-08 02:43:00.000000 UTC,GARBAGE COLLECTIONS,23780.0,TDS LANDFILL
2021-01-08,2021-01-08 02:01:00.000000 UTC,GARBAGE COLLECTIONS,23300.0,TDS LANDFILL
2021-01-08,2021-01-08 02:22:00.000000 UTC,GARBAGE COLLECTIONS,20520.0,TDS LANDFILL
2021-01-08,2021-01-08 03:23:00.000000 UTC,GARBAGE COLLECTIONS,8160.0,TDS LANDFILL
2021-01-08,2021-01-08 01:30:00.000000 UTC,GARBAGE COLLECTIONS,22180.0,TDS LANDFILL
2021-01-08,2021-01-08 01:45:00.000000 UTC,GARBAGE COLLECTIONS,21100.0,TDS LANDFILL
2021-01-08,2021-01-08 02:30:00.000000 UTC,GARBAGE COLLECTIONS,17740.0,TDS LANDFILL
2021-01-08,2021-01-08 02:00:00.000000 UTC,GARBAGE COLLECTIONS,23880.0,TDS LANDFILL
2021-01-08,2021-01-08 01:30:00.000000 UTC,GARBAGE COLLECTIONS,22540.0,TDS LANDFILL
2021-01-08,2021-01-08 02:30:00.000000 UTC,GARBAGE COLLECTIONS,10980.0,TDS LANDFILL
2021-01-08,2021-01-08 02:24:00.000000 UTC,GARBAGE COLLECTIONS,15780.0,TDS LANDFILL
2021-01-08,2021-01-08 02:19:00.000000 UTC,GARBAGE COLLECTIONS,28120.0,TDS LANDFILL
2021-01-08,2021-01-08 02:29:00.000000 UTC,GARBAGE COLLECTIONS,24640.0,TDS LANDFILL
2021-01-08,2021-01-08 02:38:00.000000 UTC,GARBAGE COLLECTIONS,20800.0,TDS LANDFILL
2021-01-08,2021-01-08 03:35:00.000000 UTC,GARBAGE COLLECTIONS,9400.0,TDS LANDFILL
2021-01-08,2021-01-08 01:31:00.000000 UTC,MIXED LITTER,1540.0,TDS LANDFILL
2021-01-08,2021-01-08 01:12:00.000000 UTC,MIXED LITTER,4200.0,TDS LANDFILL
2021-01-08,2021-01-08 02:52:00.000000 UTC,ORGANICS,12640.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 02:27:00.000000 UTC,ORGANICS,17640.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 02:29:00.000000 UTC,ORGANICS,13680.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 02:25:00.000000 UTC,ORGANICS,9390.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 02:20:00.000000 UTC,ORGANICS,9240.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 02:18:00.000000 UTC,ORGANICS,11240.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 02:43:00.000000 UTC,ORGANICS,11020.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 03:19:00.000000 UTC,ORGANICS,3560.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 01:40:00.000000 UTC,ORGANICS,15040.0,ORGANICS BY GOSH
2021-01-08,2021-01-11 07:50:00.000000 UTC,ORGANICS,12020.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 04:53:00.000000 UTC,ORGANICS,5540.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 11:38:00.000000 UTC,ORGANICS,8200.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 01:06:00.000000 UTC,ORGANICS,14960.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 03:30:00.000000 UTC,ORGANICS,18320.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 03:21:00.000000 UTC,ORGANICS,3460.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 11:10:00.000000 UTC,ORGANICS,15180.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 11:49:00.000000 UTC,ORGANICS,10340.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 04:57:00.000000 UTC,ORGANICS,4040.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 11:26:00.000000 UTC,ORGANICS,9560.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 04:54:00.000000 UTC,ORGANICS,8620.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 04:22:00.000000 UTC,ORGANICS,3140.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 12:56:00.000000 UTC,ORGANICS,18560.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 04:31:00.000000 UTC,ORGANICS,4800.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 11:21:00.000000 UTC,ORGANICS,4740.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 01:01:00.000000 UTC,ORGANICS,7920.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 04:37:00.000000 UTC,ORGANICS,11100.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 02:38:00.000000 UTC,ORGANICS,16160.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 03:33:00.000000 UTC,ORGANICS,9080.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 03:17:00.000000 UTC,ORGANICS,12520.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 03:00:00.000000 UTC,ORGANICS,12280.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 12:00:00.000000 UTC,ORGANICS,9680.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 03:25:00.000000 UTC,ORGANICS,3020.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 11:18:00.000000 UTC,ORGANICS,20700.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 03:08:00.000000 UTC,ORGANICS,3960.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 11:53:00.000000 UTC,ORGANICS,14180.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 02:35:00.000000 UTC,ORGANICS,5760.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 03:12:00.000000 UTC,ORGANICS,13960.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 03:26:00.000000 UTC,ORGANICS,9740.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 03:35:00.000000 UTC,ORGANICS,10000.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 01:23:00.000000 UTC,ORGANICS,1540.0,ORGANICS BY GOSH
2021-01-08,2021-01-08 01:48:00.000000 UTC,RECYCLING - SINGLE STREAM,3760.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:01:00.000000 UTC,RECYCLING - SINGLE STREAM,5900.0,BALCONES RECYCLING
2021-01-08,2021-01-08 01:45:00.000000 UTC,RECYCLING - SINGLE STREAM,1520.0,BALCONES RECYCLING
2021-01-08,2021-01-08 12:45:00.000000 UTC,RECYCLING - SINGLE STREAM,5960.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:56:00.000000 UTC,RECYCLING - SINGLE STREAM,5620.0,BALCONES RECYCLING
2021-01-08,2021-01-08 09:45:00.000000 UTC,RECYCLING - SINGLE STREAM,3920.0,BALCONES RECYCLING
2021-01-08,2021-01-08 02:46:00.000000 UTC,RECYCLING - SINGLE STREAM,4080.0,BALCONES RECYCLING
2021-01-08,2021-01-08 02:00:00.000000 UTC,RECYCLING - SINGLE STREAM,5080.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,7220.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,4540.0,BALCONES RECYCLING
2021-01-08,2021-01-08 11:00:00.000000 UTC,RECYCLING - SINGLE STREAM,5940.0,BALCONES RECYCLING
2021-01-08,2021-01-08 02:15:00.000000 UTC,RECYCLING - SINGLE STREAM,18100.0,BALCONES RECYCLING
2021-01-08,2021-01-08 12:20:00.000000 UTC,RECYCLING - SINGLE STREAM,17180.0,BALCONES RECYCLING
2021-01-08,2021-01-08 12:11:00.000000 UTC,RECYCLING - SINGLE STREAM,16780.0,BALCONES RECYCLING
2021-01-08,2021-01-08 12:30:00.000000 UTC,RECYCLING - SINGLE STREAM,8940.0,BALCONES RECYCLING
2021-01-08,2021-01-08 01:28:00.000000 UTC,RECYCLING - SINGLE STREAM,16600.0,BALCONES RECYCLING
2021-01-08,2021-01-08 01:30:00.000000 UTC,RECYCLING - SINGLE STREAM,16660.0,BALCONES RECYCLING
2021-01-08,2021-01-08 01:30:00.000000 UTC,RECYCLING - SINGLE STREAM,9560.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,12700.0,BALCONES RECYCLING
2021-01-08,2021-01-08 01:52:00.000000 UTC,RECYCLING - SINGLE STREAM,13640.0,BALCONES RECYCLING
2021-01-08,2021-01-08 12:34:00.000000 UTC,RECYCLING - SINGLE STREAM,7100.0,BALCONES RECYCLING
2021-01-08,2021-01-08 12:22:00.000000 UTC,RECYCLING - SINGLE STREAM,12800.0,BALCONES RECYCLING
2021-01-08,2021-01-08 12:15:00.000000 UTC,RECYCLING - SINGLE STREAM,11600.0,BALCONES RECYCLING
2021-01-08,2021-01-13 09:30:00.000000 UTC,RECYCLING - SINGLE STREAM,4060.0,BALCONES RECYCLING
2021-01-08,2021-01-08 01:07:00.000000 UTC,RECYCLING - SINGLE STREAM,7960.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:13:00.000000 UTC,RECYCLING - SINGLE STREAM,13440.0,BALCONES RECYCLING
2021-01-08,2021-01-08 02:09:00.000000 UTC,RECYCLING - SINGLE STREAM,9400.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:39:00.000000 UTC,RECYCLING - SINGLE STREAM,15080.0,BALCONES RECYCLING
2021-01-08,2021-01-08 01:13:00.000000 UTC,RECYCLING - SINGLE STREAM,6280.0,BALCONES RECYCLING
2021-01-08,2021-01-08 09:53:00.000000 UTC,RECYCLING - SINGLE STREAM,12880.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:50:00.000000 UTC,RECYCLING - SINGLE STREAM,12560.0,BALCONES RECYCLING
2021-01-08,2021-01-08 02:50:00.000000 UTC,RECYCLING - SINGLE STREAM,8040.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:54:00.000000 UTC,RECYCLING - SINGLE STREAM,12620.0,BALCONES RECYCLING
2021-01-08,2021-01-08 01:29:00.000000 UTC,RECYCLING - SINGLE STREAM,5420.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:55:00.000000 UTC,RECYCLING - SINGLE STREAM,11180.0,BALCONES RECYCLING
2021-01-08,2021-01-08 01:15:00.000000 UTC,RECYCLING - SINGLE STREAM,5340.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,13640.0,BALCONES RECYCLING
2021-01-08,2021-01-08 02:00:00.000000 UTC,RECYCLING - SINGLE STREAM,7300.0,BALCONES RECYCLING
2021-01-08,2021-01-08 02:00:00.000000 UTC,RECYCLING - SINGLE STREAM,12800.0,BALCONES RECYCLING
2021-01-08,2021-01-08 02:00:00.000000 UTC,RECYCLING - SINGLE STREAM,8640.0,BALCONES RECYCLING
2021-01-08,2021-01-08 12:00:00.000000 UTC,RECYCLING - SINGLE STREAM,2420.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,12780.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,12400.0,BALCONES RECYCLING
2021-01-08,2021-01-08 02:00:00.000000 UTC,RECYCLING - SINGLE STREAM,5520.0,BALCONES RECYCLING
2021-01-08,2021-01-08 02:45:00.000000 UTC,RECYCLING - SINGLE STREAM,10600.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:05:00.000000 UTC,RECYCLING - SINGLE STREAM,12480.0,BALCONES RECYCLING
2021-01-08,2021-01-08 01:31:00.000000 UTC,RECYCLING - SINGLE STREAM,8620.0,BALCONES RECYCLING
2021-01-08,2021-01-08 09:45:00.000000 UTC,RECYCLING - SINGLE STREAM,9800.0,BALCONES RECYCLING
2021-01-08,2021-01-08 01:30:00.000000 UTC,RECYCLING - SINGLE STREAM,6060.0,BALCONES RECYCLING
2021-01-08,2021-01-08 03:00:00.000000 UTC,RECYCLING - SINGLE STREAM,9000.0,BALCONES RECYCLING
2021-01-08,2021-01-08 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,9680.0,BALCONES RECYCLING
2021-01-08,2021-01-08 09:45:00.000000 UTC,RECYCLING - SINGLE STREAM,7420.0,BALCONES RECYCLING
2021-01-09,2021-01-09 12:00:00.000000 UTC,SWEEPING,,ONION CREEK
2021-01-09,2021-01-09 12:00:00.000000 UTC,SWEEPING,,ONION CREEK
2021-01-09,2021-01-09 12:00:00.000000 UTC,SWEEPING,,ONION CREEK
2021-01-09,2021-01-08 12:50:00.000000 UTC,DEAD ANIMAL,120.0,TDS LANDFILL
2021-01-09,2021-01-09 08:10:00.000000 UTC,SWEEPING,8280.0,TDS LANDFILL
2021-01-09,2021-01-09 10:55:00.000000 UTC,SWEEPING,8360.0,TDS LANDFILL
2021-01-09,2021-01-09 09:10:00.000000 UTC,SWEEPING,10300.0,TDS LANDFILL
2021-01-09,2021-01-02 11:59:00.000000 UTC,GARBAGE COLLECTIONS,1080.0,TDS LANDFILL
2021-01-11,2021-01-11 12:00:00.000000 UTC,TIRES,1360.0,MRF
2021-01-11,2021-01-11 11:25:00.000000 UTC,TIRES,1120.0,MRF
2021-01-11,2021-01-11 10:48:00.000000 UTC,RECYCLING - SINGLE STREAM,7240.0,TDS - MRF
2021-01-11,2021-01-11 03:49:00.000000 UTC,RECYCLING - SINGLE STREAM,3520.0,TDS - MRF
2021-01-11,2021-01-11 12:51:00.000000 UTC,RECYCLING - SINGLE STREAM,6440.0,TDS - MRF
2021-01-11,2021-01-11 09:00:00.000000 UTC,RECYCLING - SINGLE STREAM,5980.0,TDS - MRF
2021-01-11,2021-01-11 02:00:00.000000 UTC,RECYCLING - SINGLE STREAM,6240.0,TDS - MRF
2021-01-11,2021-01-12 12:01:00.000000 UTC,RECYCLING - SINGLE STREAM,6040.0,TDS - MRF
2021-01-11,2021-01-11 01:27:00.000000 UTC,RECYCLING - SINGLE STREAM,15900.0,TDS - MRF
2021-01-11,2021-01-11 04:09:00.000000 UTC,RECYCLING - SINGLE STREAM,4080.0,TDS - MRF
2021-01-11,2021-01-11 12:28:00.000000 UTC,RECYCLING - SINGLE STREAM,14600.0,TDS - MRF
2021-01-11,2021-01-11 04:20:00.000000 UTC,RECYCLING - SINGLE STREAM,10640.0,TDS - MRF
2021-01-11,2021-01-11 04:08:00.000000 UTC,RECYCLING - SINGLE STREAM,12480.0,TDS - MRF
2021-01-11,2021-01-11 11:48:00.000000 UTC,RECYCLING - SINGLE STREAM,10020.0,TDS - MRF
2021-01-11,2021-01-11 04:17:00.000000 UTC,RECYCLING - SINGLE STREAM,14160.0,TDS - MRF
2021-01-11,2021-01-11 11:18:00.000000 UTC,RECYCLING - SINGLE STREAM,11960.0,TDS - MRF
2021-01-11,2021-01-11 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,14540.0,TDS - MRF
2021-01-11,2021-01-11 01:30:00.000000 UTC,RECYCLING - SINGLE STREAM,3940.0,TDS - MRF
2021-01-11,2021-01-11 11:51:00.000000 UTC,RECYCLING - SINGLE STREAM,8840.0,TDS - MRF
2021-01-11,2021-01-11 04:42:00.000000 UTC,RECYCLING - SINGLE STREAM,9940.0,TDS - MRF
2021-01-11,2021-01-11 01:13:00.000000 UTC,RECYCLING - SINGLE STREAM,17800.0,TDS - MRF
2021-01-11,2021-01-11 02:13:00.000000 UTC,RECYCLING - SINGLE STREAM,6860.0,TDS - MRF
2021-01-11,2021-01-11 11:31:00.000000 UTC,RECYCLING - SINGLE STREAM,13720.0,TDS - MRF
2021-01-11,2021-01-11 02:15:00.000000 UTC,RECYCLING - SINGLE STREAM,17280.0,TDS - MRF
2021-01-11,2021-01-11 10:30:00.000000 UTC,RECYCLING - SINGLE STREAM,11560.0,TDS - MRF
2021-01-11,2021-01-11 03:33:00.000000 UTC,RECYCLING - SINGLE STREAM,11060.0,TDS - MRF
2021-01-11,2021-01-11 11:38:00.000000 UTC,RECYCLING - SINGLE STREAM,7960.0,TDS - MRF
2021-01-11,2021-01-11 05:43:00.000000 UTC,RECYCLING - SINGLE STREAM,10180.0,TDS - MRF
2021-01-11,2021-01-11 03:10:00.000000 UTC,RECYCLING - SINGLE STREAM,10440.0,TDS - MRF
2021-01-11,2021-01-11 06:50:00.000000 UTC,RECYCLING - SINGLE STREAM,10140.0,TDS - MRF
2021-01-11,2021-01-11 11:26:00.000000 UTC,RECYCLING - SINGLE STREAM,12820.0,TDS - MRF
2021-01-11,2021-01-11 04:47:00.000000 UTC,RECYCLING - SINGLE STREAM,10460.0,TDS - MRF
2021-01-11,2021-01-11 11:24:00.000000 UTC,RECYCLING - SINGLE STREAM,9860.0,TDS - MRF
2021-01-11,2021-01-11 02:41:00.000000 UTC,RECYCLING - SINGLE STREAM,11760.0,TDS - MRF
2021-01-11,2021-01-11 10:17:00.000000 UTC,RECYCLING - SINGLE STREAM,11840.0,TDS - MRF
2021-01-11,2021-01-11 06:30:00.000000 UTC,RECYCLING - SINGLE STREAM,9000.0,TDS - MRF
2021-01-11,2021-01-11 11:24:00.000000 UTC,RECYCLING - SINGLE STREAM,13060.0,TDS - MRF
2021-01-11,2021-01-11 04:33:00.000000 UTC,RECYCLING - SINGLE STREAM,12820.0,TDS - MRF
2021-01-11,2021-01-11 02:38:00.000000 UTC,RECYCLING - SINGLE STREAM,11560.0,TDS - MRF
2021-01-11,2021-01-11 06:48:00.000000 UTC,RECYCLING - SINGLE STREAM,8380.0,TDS - MRF
2021-01-11,2021-01-11 03:15:00.000000 UTC,RECYCLING - SINGLE STREAM,10100.0,TDS - MRF
2021-01-11,2021-01-11 11:06:00.000000 UTC,RECYCLING - SINGLE STREAM,12200.0,TDS - MRF
2021-01-11,2021-01-11 06:19:00.000000 UTC,RECYCLING - SINGLE STREAM,8800.0,TDS - MRF
2021-01-11,2021-01-11 10:27:00.000000 UTC,RECYCLING - SINGLE STREAM,14460.0,TDS - MRF
2021-01-11,2021-01-11 02:27:00.000000 UTC,RECYCLING - SINGLE STREAM,12060.0,TDS - MRF
2021-01-11,2021-01-11 10:50:00.000000 UTC,RECYCLING - SINGLE STREAM,11020.0,TDS - MRF
2021-01-11,2021-01-11 04:30:00.000000 UTC,RECYCLING - SINGLE STREAM,12800.0,TDS - MRF
2021-01-11,2021-01-11 03:31:00.000000 UTC,RECYCLING - SINGLE STREAM,11380.0,TDS - MRF
2021-01-11,2021-01-11 10:53:00.000000 UTC,RECYCLING - SINGLE STREAM,11380.0,TDS - MRF
2021-01-11,2021-01-11 04:32:00.000000 UTC,RECYCLING - SINGLE STREAM,14280.0,TDS - MRF
2021-01-11,2021-01-11 11:17:00.000000 UTC,RECYCLING - SINGLE STREAM,14820.0,TDS - MRF
2021-01-11,2021-01-11 11:00:00.000000 UTC,RECYCLING - SINGLE STREAM,10860.0,TDS - MRF
2021-01-11,2021-01-11 03:00:00.000000 UTC,RECYCLING - SINGLE STREAM,12880.0,TDS - MRF
2021-01-11,2021-01-11 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,12120.0,TDS - MRF
2021-01-11,2021-01-11 04:00:00.000000 UTC,RECYCLING - SINGLE STREAM,10960.0,TDS - MRF
2021-01-11,2021-01-11 01:51:00.000000 UTC,RECYCLING - SINGLE STREAM,10800.0,TDS - MRF
2021-01-11,2021-01-11 09:57:00.000000 UTC,RECYCLING - SINGLE STREAM,10900.0,TDS - MRF
2021-01-11,2021-01-11 04:59:00.000000 UTC,RECYCLING - SINGLE STREAM,9640.0,TDS - MRF
2021-01-11,2021-01-11 04:00:00.000000 UTC,RECYCLING - SINGLE STREAM,5000.0,TDS - MRF
2021-01-11,2021-01-11 02:00:00.000000 UTC,RECYCLING - SINGLE STREAM,11100.0,TDS - MRF
2021-01-11,2021-01-11 08:00:00.000000 UTC,RECYCLING - SINGLE STREAM,4780.0,TDS - MRF
2021-01-11,2021-01-11 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,12400.0,TDS - MRF
2021-01-11,2021-01-11 06:00:00.000000 UTC,RECYCLING - SINGLE STREAM,3440.0,TDS - MRF
2021-01-11,2021-01-11 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,11940.0,TDS - MRF
2021-01-11,2021-01-11 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,11860.0,TDS - MRF
2021-01-11,2021-01-11 06:00:00.000000 UTC,RECYCLING - SINGLE STREAM,8860.0,TDS - MRF
2021-01-11,2021-01-11 03:00:00.000000 UTC,RECYCLING - SINGLE STREAM,11540.0,TDS - MRF
2021-01-11,2021-01-11 02:00:00.000000 UTC,RECYCLING - SINGLE STREAM,8940.0,TDS - MRF
2021-01-11,2021-01-11 12:15:00.000000 UTC,SWEEPING,,ONION CREEK
2021-01-11,2021-01-11 03:20:00.000000 UTC,BRUSH,7920.0,HORNSBY BEND
2021-01-11,2021-01-11 03:45:00.000000 UTC,BRUSH,5540.0,HORNSBY BEND
2021-01-11,2021-01-11 03:00:00.000000 UTC,BRUSH,5240.0,HORNSBY BEND
2021-01-11,2021-01-11 03:20:00.000000 UTC,BRUSH,10560.0,HORNSBY BEND
2021-01-11,2021-01-11 03:05:00.000000 UTC,BRUSH,9660.0,HORNSBY BEND
2021-01-11,2021-01-11 12:15:00.000000 UTC,BRUSH,8640.0,HORNSBY BEND
2021-01-11,2021-01-11 12:00:00.000000 UTC,YARD TRIMMING,17660.0,HORNSBY BEND
2021-01-11,2021-01-11 02:30:00.000000 UTC,YARD TRIMMING,11400.0,HORNSBY BEND
2021-01-11,2021-01-11 12:00:00.000000 UTC,YARD TRIMMING,15460.0,HORNSBY BEND
2021-01-11,2021-01-11 12:00:00.000000 UTC,YARD TRIMMING,12500.0,HORNSBY BEND
2021-01-11,2021-01-11 12:00:00.000000 UTC,YARD TRIMMING,11380.0,HORNSBY BEND
2021-01-11,2021-01-11 12:00:00.000000 UTC,YARD TRIMMING,13300.0,HORNSBY BEND
2021-01-11,2021-01-11 02:32:00.000000 UTC,BULK,10160.0,TDS LANDFILL
2021-01-11,2021-01-11 03:13:00.000000 UTC,BULK,2160.0,TDS LANDFILL
2021-01-11,2021-01-11 02:55:00.000000 UTC,BULK,10540.0,TDS LANDFILL
2021-01-11,2021-01-11 02:35:00.000000 UTC,BULK,12000.0,TDS LANDFILL
2021-01-11,2021-01-11 12:00:00.000000 UTC,BULK,5520.0,TDS LANDFILL
2021-01-11,2021-01-11 11:01:00.000000 UTC,BULK,13680.0,TDS LANDFILL
2021-01-11,2021-01-11 03:30:00.000000 UTC,BULK,12400.0,TDS LANDFILL
2021-01-11,2021-01-11 12:06:00.000000 UTC,BULK,12120.0,TDS LANDFILL
2021-01-11,2021-01-11 01:00:00.000000 UTC,BULK,9960.0,TDS LANDFILL
2021-01-11,2021-01-11 03:01:00.000000 UTC,BULK,12140.0,TDS LANDFILL
2021-01-11,2021-01-11 02:13:00.000000 UTC,DEAD ANIMAL,440.0,TDS LANDFILL
2021-01-11,2021-01-11 08:03:00.000000 UTC,DEAD ANIMAL,280.0,TDS LANDFILL
2021-01-11,2021-01-11 12:59:00.000000 UTC,GARBAGE COLLECTIONS,20680.0,TDS LANDFILL
2021-01-11,2021-01-11 01:16:00.000000 UTC,GARBAGE COLLECTIONS,22720.0,TDS LANDFILL
2021-01-11,2021-01-11 01:14:00.000000 UTC,GARBAGE COLLECTIONS,20200.0,TDS LANDFILL
2021-01-11,2021-01-11 12:49:00.000000 UTC,GARBAGE COLLECTIONS,14860.0,TDS LANDFILL
2021-01-11,2021-01-11 12:55:00.000000 UTC,GARBAGE COLLECTIONS,12420.0,TDS LANDFILL
2021-01-11,2021-01-11 01:30:00.000000 UTC,GARBAGE COLLECTIONS,23820.0,TDS LANDFILL
2021-01-11,2021-01-11 01:00:00.000000 UTC,GARBAGE COLLECTIONS,22740.0,TDS LANDFILL
2021-01-11,2021-01-11 01:30:00.000000 UTC,GARBAGE COLLECTIONS,11100.0,TDS LANDFILL
2021-01-11,2021-01-11 09:15:00.000000 UTC,GARBAGE COLLECTIONS,15420.0,TDS LANDFILL
2021-01-11,2021-01-11 12:00:00.000000 UTC,GARBAGE COLLECTIONS,25860.0,TDS LANDFILL
2021-01-11,2021-01-11 12:35:00.000000 UTC,GARBAGE COLLECTIONS,18960.0,TDS LANDFILL
2021-01-11,2021-01-11 01:00:00.000000 UTC,GARBAGE COLLECTIONS,25860.0,TDS LANDFILL
2021-01-11,2021-01-11 12:30:00.000000 UTC,GARBAGE COLLECTIONS,18960.0,TDS LANDFILL
